NOME;ENDEREÇO;LONGITUDE;LATITUDE;STATUS DO NEGÓCIO;AVALIAÇÕES;TOTAL DE AVALIAÇÕES
Vivara;"Alameda Filtros Mann, 670 LOJA: 74C; Pavimento: Térreo - Jardim Tropical, Indaiatuba - SP, 13344-580, Brasil";-47.21942749999999;-23.116326;OPERATIONAL;1;4
Vivara;Shopping Iguatemi - Passeio dos Flamboyants, 200 - Parque Faber Castell II, São Carlos - SP, 13561-352, Brasil;-47.91517409999999;-22.0173433;OPERATIONAL;4.1;11
Vivara;R. dos Tucunarés, 500 - Jardim Maria Martha, Marília - SP, 17507-280, Brasil;-49.96715779999999;-22.1869375;OPERATIONAL;-;-
Vivara;Avenida Alberto Benassi, 2270 Shopping Jaraguá - Quiosque 17A - Jardim Bandeirante, Araraquara - SP, 14804-300, Brasil;-48.20188129999999;-21.78259839999999;OPERATIONAL;4.9;18
Vivara;Av. Manoel Goulart, 2400 - Jardim das Rosas, Pres. Prudente - SP, 19060-136, Brasil;-51.40820679999999;-22.11568429999999;OPERATIONAL;2;3
Vivara;Av. Dr. Ermelindo Maffei, 1199 - Chácaras Primavera, Itu - SP, 13304-305, Brasil;-47.2808986;-23.263942;OPERATIONAL;4.3;6
Vivara;BR-060, 1044 - Jardim Campestre, Rio Verde - GO, 75907-580, Brasil;-50.9452868;-17.8183935;OPERATIONAL;5;2
Vivara;Avenida Carlos Pereira da Silva, 6000, Loja 218/219 - Guanabara, Araçatuba - SP, 16026-035, Brasil;-50.4694862;-21.2119;OPERATIONAL;5;3
Vivara;R. Pamplona, 1704 - Loja 2.22 & 2.23 - Jardim Paulista, São Paulo - SP, 01405-002, Brasil;-46.6610679;-23.5705062;OPERATIONAL;4.5;54
Vivara;Av. Dra. Ruth Cardoso, 4777 - Alto de Pinheiros, São Paulo - SP, 05477-000, Brasil;-46.72215159999999;-23.5509275;OPERATIONAL;4.2;138
Vivara;R. Palestra Itália, 500 - 182 - Perdizes, São Paulo - SP, 05005-030, Brasil;-46.68080800000001;-23.526453;OPERATIONAL;3.9;11
Vivara;Marginal Pinheiros, 42 - Cidade Jardim, São Paulo - SP, 05672-130, Brasil;-46.6961738;-23.5787759;CLOSED_TEMPORARILY;-;-
Vivara;Av. dos Imarés, 80 - Indianópolis, São Paulo - SP, 04088-006, Brasil;-46.6663887;-23.61023969999999;OPERATIONAL;3.7;3
Vivara;Piso Paulista - R. Treze de Maio, 1933 - Loja 301R/S/302 - Bela Vista, São Paulo - SP, 01327-001, Brasil;-46.6436174;-23.5704519;OPERATIONAL;2.3;3
Vivara;Av. João Wallig, 1800 - Passo d'Areia, Porto Alegre - RS, 91340-000, Brasil;-51.1623939;-30.0254675;OPERATIONAL;4.4;329
Vivara;Av. Praia de Belas, 1181 - Loja 81 e 82 - Praia de Belas, Porto Alegre - RS, 90110-001, Brasil;-51.2289207;-30.0491424;OPERATIONAL;4.5;369
Vivara;Bourbon Shopping Wallig - Av. Assis Brasil, 2611 - Cristo Redentor, Porto Alegre - RS, 91010-002, Brasil;-51.160788;-30.0119626;OPERATIONAL;4.4;273
Vivara;Av. Barreto de Menezes, 800 - Lojas 235 e 236 - Piedade, Jaboatão dos Guararapes - PE, 54410-100, Brasil;-34.91861529999999;-8.1668307;OPERATIONAL;4.4;1805
Vivara;Rua Domingos Agostim, 91 - Loja S15/16 - Cidade Mãe do Céu, São Paulo - SP, 03306-900, Brasil;-46.5766182;-23.5417077;OPERATIONAL;4;1
Vivara;Av. Pastor Martin Luther King Junior, 126 - Del Castilho, Rio de Janeiro - RJ, 20765-000, Brasil;-43.2718981;-22.87824479999999;OPERATIONAL;4.6;241
Vivara;Av. Maracanã, 987 - Loja 1038 - Tijuca, Rio de Janeiro - RJ, 20511-000, Brasil;-43.2352395;-22.9225885;OPERATIONAL;4.5;226
Vivara;Av. das Américas, 4666 - Loja 230E - Barra da Tijuca, Rio de Janeiro - RJ, 22640-102, Brasil;-43.359798;-22.9974654;OPERATIONAL;4.4;185
Vivara;Quiosque Life - Shopping Tijuca - Av. Maracanã, 987 - Quiosque 116 - Tijuca, Rio de Janeiro - RJ, 20511-000, Brasil;-43.23552919999999;-22.9219334;OPERATIONAL;-;-
Vivara;Av. Dom Hélder Câmara, 5332 - lojas 3202 - Cachambi, Rio de Janeiro - RJ, 20771-004, Brasil;-43.2833325;-22.8861205;OPERATIONAL;4.6;134
